ALink,SName,SLink,Lyric,Idiom
/abril/,Partindo Pt.1,/abril/partindo-pt-1.html,"Espero que você. Saiba tudo e não se lembre de me esperar. Não quero te dizer. Que a jogada não repete, que pode perder. Não posso te prender. Pelos crimes que eu acabo de te condenar. Só quero que você. Saiba: se eu partir agora eu posso te esquecer. Então se for assim, se eu nunca mais voltar. O que vai acontecer com você, quem você vai chamar?. A vida teve um fim, as mentiras que eu não quis te contar. Não consegue perceber? Parto pra nunca mais voltar. Espero que você. Saiba tudo e não se lembre de me esperar. Não quero te dizer. Que a jogada não repete, que pode perder. Não posso te prender. Pelos crimes que eu acabo de te condenar. Só quero que você. Saiba: se eu partir agora eu posso te esquecer. Então se for assim, se eu nunca mais voltar. O que vai acontecer com você, quem você vai chamar?. A vida teve um fim, as mentiras que eu não quis te contar. Não consegue perceber? Parto pra nunca mais voltar. Então se for assim, se eu nunca mais voltar. O que vai acontecer com você, quem você vai chamar?. A vida teve um fim, as mentiras que eu não quis te contar. Não consegue perceber? Parto pra nunca mais voltar. (Espero que você...). (Só quero te dizer...). cahcastelli",PORTUGUESE
/abril/,Partindo Pt.2,/abril/partindo-pt-2.html,Foi quando o dia chegou. Antes do amanhecer. Quando o coração parou. Antes mesmo de eu perceber. Que estava perdido ao te encontrar. Que estava sozinho no mesmo lugar. Eu me despeço como quem não vai voltar. Você deixou de acreditar. Você chegou a duvidar de mim. Você perdeu o seu lugar. Que por muito tempo eu guardei aqui. E agora eu digo adeus. Pela manhã o sol se foi. E o dia escureceu. Um sentimento foi traído quando tudo se perdeu. E estava perdendo todo meu ar. E estava perdido no mesmo lugar. Eu me despeço como quem não vai voltar. Você deixou de acreditar. Você chegou a duvidar de mim. Você perdeu o seu lugar. Que por muito tempo eu guardei aqui. E agora eu digo adeus. Estranho é o deserto dentro de ti. E os muros que me impedem de chegar. A hora marcada de um triste fim. E o medo que eu tenho de errar. Você deixou de acreditar. Você chegou a duvidar de mim. Você perdeu o seu lugar. Que por muito tempo eu guardei aqui. E agora eu digo adeus,PORTUGUESE
/abril/,Piano Bar/Noite,/abril/piano-barnoite.html,"O que você me pede eu não posso fazer. Assim você me perde, eu perco você. Como um barco perde o rumo. Como uma árvore no outono perde a cor.. O que você não pode, eu não vou te pedir.. O que você não quer, eu não quero insistir.. Diga a verdade, doa a quem doer.. Doe sangue e me dê seu telefone.. Todos os dias eu venho ao mesmo lugar,. Às vezes fica longe, impossível de encontrar. Mas, quando o Bourbon é bom. Toda noite é noite de luar.. No táxi que me trouxe até aqui Willie Nelson me dava razão,. As últimas do esporte, hora certa, crime e religião.. Na verdade 'nada' é uma palavra esperando tradução.. Caiu a noite tão depressa. E eu ali parado esperando a música parar. Era uma noite dessas. E eu pensando porque eu fui te encontrar. Flores atiradas na calçada. Um adeus tão frio e mais nada. Seja como for. Se hoje eu não te tenho mais. Ter tudo não me satisfaz. E se eu não fui bom nisso. Se eu não soube te fazer feliz. Você foi um vício. Levou a minha paz. E no final da festa. Teu olho verde não mentia mais. E o que me resta. É ir embora, é ir embora. (é ir embora sem olhar para trás). Uma história muito mal contada. Página virada. Aonde foi que eu encontrei você?. Se hoje eu não te tenho mais. Ter tudo não me satisfaz. E se eu não fui bom nisso. Se eu não soube te fazer feliz. Você foi um vício. Eu conheci uma guria que eu já conhecia. de outros carnavais com outras fantasias. Ela apareceu, parecia tão sozinha.. Parecia que era minha aquela solidão.. No início era um precipício um corpo que caía. Depois virou um vício.. Foi tão difícil acordar no outro dia.. Ela apareceu, parecia tão sozinha.. Parecia que era minha aquela solidão.. Se hoje eu não te tenho mais. Ter tudo não me satisfaz. E se eu não fui bom nisso. Se eu não soube te fazer feliz. Você foi um vício. Levou a minha paz. Eu conheci uma guria que eu já conhecia. de outros carnavais com outras fantasias. Ela apareceu, parecia tão sozinha.. Parecia que era minha aquela solidão.",PORTUGUESE
/abril/,Pode Ser,/abril/pode-ser.html,"Pode ser assim, eu finalmente deixo de. Tentar encontrar as palavras pra te ter aqui. Mas quero perguntar: Aonde você quer chegar?. Eu deixo a memória, e tudo que me faz lembrar. Sem ninguém ao meu lado. Eu vejo que eu não esqueci, eu sinto que me enganei. Sem ninguém ao meu lado. Eu penso que eu não vivi por todo tempo em que errei. E se não for perfeito, agora nada mais. Vai poder fazer você voltar, enfim.... E o que eu mais quero, tudo que eu espero. É ter você aqui. Pode ser assim, eu finalmente deixo de. Tentar encontrar as palavras pra te ter aqui. Dizia que eu sonhava acordado. Que eu era muito jovem pra aprender. Dizia que eu machuquei seu coração. Que eu tinha muito tempo pra entender. Pode ser assim... Pode ser assim!. E se não for perfeito, agora nada mais.... Qual dia perfeito sem você enfim?. Pode ser assim... Pode ser assim!. E o que eu mais quero, tudo que eu espero.... E o que eu mais quero, tudo que eu espero. É ter você aqui!. cahcastelli",PORTUGUESE
/abril/,Quanto Tempo,/abril/quanto-tempo.html,Quanto tempo passou. Só eu sei. Eu fico aqui perdido entre as lembranças. Que você deixou. O que te faz sonhar. Se eu me enganei. Se tudo aquilo que eu tinha. Você me tirou. Melhor assim. Já que eu não tenho. Mais pra onde ir. E pra você. Desejo sorte. E que alguém te faça ver. Que tudo pode ser tão diferente. Que você consiga mudar. E ver que o que queria. Não vale a pena. Não ter pra quem chamar. Não ter pra quem sorrir. Volte para o seu lugar. Mas se você quiser voltar. Eu estarei aqui por você. Mas se você quiser voltar. Eu estarei aqui por você. Para te esperar,PORTUGUESE
/abril/,Sabrina,/abril/sabrina-punk.html,"Acendo um cigarro, olho para o lado vejo você. Em meio a tanta gente agitada sem saber o porque. Do lado uma cidade tão sem graça e sem nada pra fazer. Procuro o fim do mundo em um segundo pra tentar te esquecer. O dia tá escuro e eu procuro um meio de te dizer. Que a vida ta cansada e eu não agüento esse jogo de perder. O tempo dessa onda já passou da conta e eu não sei porque. Procuro no escuro uma razão para tentar te entender. Você ganhou,. E eu que tenho que ouvir você dizer. Que tudo que eu fiz não valeu nada. Não tenho medo de você. Você não tem medo de mim. Sentado e longe de você. Não fico até o fim. Eu disse tudo pra valer. Mas você não me disse sim. Me diz que não dá bola, joga fora, que nunca vai ceder. Achou que entendia e não queria mais saber de entender. Olhou para o meu olho tanto tempo e fez questão de dizer. Que aquilo não valia, que eu sabia e que era pra esquecer. E eu que tenho que ouvir você dizer. Que tudo que eu fiz não valeu nada. Não tenho medo de você. Você não tem medo de mim. Sentado e longe de você. Não fico até o fim. Eu disse tudo pra valer. Mas você não me disse.... Não tenho medo de você. Você não tem medo de mim. Sentado e longe de você. Não fico até o fim. Eu disse tudo pra valer. Mas você não me disse sim",PORTUGUESE
/abril/,Segunda-feira,/abril/segunda-feira.html,A tua diversão. É escrever pra dizer que acabou de chegar. Que passou por aqui e não quis me chamar. Eu bebi saudade a semana inteira. Pra domingo você me dizer. Que não sabe o que quer e não quer mais saber. Quando eu te peço um pouco é porque. Eu quero tudo que pode me dar. Quando eu te peço pra esquecer é porque. Eu quero te fazer lembrar... de tudo que passou. Quando eu te digo que eu não penso é porque. Eu não paro de pensar. Quando eu tento me esconder é porque. Eu só quero te mostrar... o que eu ainda sou. Deixei um monte de bilhetes na tua casa. O acaso me deixou tão só. Talvez eu ache algo mais forte Que faça eu me sentir melhor. Depois do que eu já andei. Depois do que eu tenho que andar. Quem sabe outro dia eu te Encontre em outro lugar. Quando eu te peço um pouco é porque. Eu quero tudo que pode me dar. Quando eu te peço pra esquecer é porque. Eu quero te fazer lembrar... de tudo que passou. Quando eu te digo que eu não penso é porque. Eu não paro de pensar. Quando eu tento me esconder é porque. Eu só quero te mostrar... o que eu ainda sou,PORTUGUESE
/abril/,Sinto Muito Blues,/abril/sinto-muito-blues.html,"Quem sabe eu ainda sou criança. Ou um velho eu não sei. Quem sabe eu já entrei na dança. Quem sabe eu não dancei. Quem sabe eu não saiba nada. Ou saiba tudo que eu não sei. Quem sabe a hora está errada. Ou há horas já errei. Talvez eu deixe você escolher. Quem saiba eu ainda perca por aqui. Às vezes quero tudo que sonhei. Às vezes o que eu quero é desistir. Pedaços de papel rasgado. Em cima da mesa de um bar. Não fume, não beba, não viva,. Não pense em sonhar. Pedaços de um coração partido. Em frente a varias cartas de amor. Não chore, não ligue, não volte,. Não ouse me amar. Milhas e milhas eu fui percorrer. Por milhas eu não soube aonde ir. Às vezes não espero me encontrar. Talvez um dia eu te encontre por aí. Talvez eu deixe você escolher. Quem saiba eu me perca por aqui. Às vezes quero tudo que sonhei. Às vezes o que eu quero é desistir. Milhas e milhas eu fui percorrer. Por milhas eu não soube aonde ir. Às vezes não espero me encontrar. Talvez um dia eu te encontre por aí. Ah! eu sinto muito blues. João Pedro",PORTUGUESE
/abril/,Sophia,/abril/sophia.html,"Sei que eu não vou ser o primeiro. E talvez não seja o último a falar. Por ter medo de te perder. Quero ver como tudo é lá fora. Mas você ainda não me deixa entrar. Por medo de também querer. Sabe aqueles cara que hoje passam por ai. Eles me lembram outro cara que um dia eu conheci. Quando ele viu você, não sou o que falar. Por medo de ouvir uma resposta que fizesse o coração. parar. Mas se eu fosse você daria uma chance pra tentar. Sophia, Sophia. Quero saber o que sente agora. Se ainda sonha ou continua a pensar. Que nada disso vai valer. Ainda não sabe me dizer direito. Se me deixa ou se me põe no peito. Eu sei, tem medo de se arrepender. Sabe aqueles dias que nunca vão se apagar. que os outros caras só queriam ocupar o meu lugar. quando vi você não soube o que falar. por medo de ouvir uma resposta que iria me fazer. ficar. e se eu fosse você daria uma chance pra voltar. então me diz Sophia, o que eu posso fazer. pra te ter dentro da minha vida e fora da minha TV. você me vê, já sabe o que falar. não tenha medo de dizer alguma coisa pra fazer minha. vida mudar. e quando eu ver você. queria uma chance pra ficar. Sophia, Sophia, Sophia, Sophia",PORTUGUESE
/abril/,Sua Canção,/abril/sua-cancao.html,"Só me diz, se é o que você sempre quis. Se isso vai te fazer pensar,. Se você não pode me ajudar. Deixa assim, deixa tudo para mim. Deixa eu ver o que sera. Deixa eu ser o mais feliz. Vou esperar por você em todo lugar,. Mesmo sabendo que não vai voltar. Ilusão, destroi o meu coração. Não me deixa mais sonhar, me impede de enxergar. Veja bem, faça o que quiser fazer. Mas não tente me prender. Eu posso te fazer mudar. Vou escutar, quando a sua canção tocar. Mesmo sabendo que não vai voltar. Você sempre foi assim, e pra mim. não podia mudar. qual a sua intenção. Aonde isso vai nos levar, nos levar. Vou esperar por você em todo lugar,. Mesmo sabendo que não vai chegar. Vou escutar quando sua canção tocar,. Mesmo sabendo que não quer voltar. Mesmo sabendo que não vai chegar. Mesmo sabendo que não vai voltar.. . /anacaaroliina",PORTUGUESE
/abril/,Tudo Ou Nada,/abril/tudo-ou-nada.html,"Preste atenção, não vá correr. Não tenho direção. Vou andando por aí. Esqueça a decisão. Não deixe de existir. Siga seu coração. Não pare de sorrir nunca mais. Eu bem que te falei. Mesmo sem ter razão. Tudo ou nada não. Mas preste atenção, não vá correr. Não tenho direção. Só quero que você me tire daqui. Eu bem que te falei. Mesmo sem ter razão. Tudo ou nada não. Eu bem que te avisei. E era ilusão. Tudo ou nada não. E eu que não quis te esperar. Fui eu quem não quis fazer você voltar. Eu bem que te falei. Mesmo sem ter razão. Tudo ou nada não. Eu bem que te avisei. E era ilusão. Tudo ou nada não",PORTUGUESE
/abril/,Velhas Novidades,/abril/velhas-novidades.html,"Não quero saber. Que eu não fui bom pra você. Como eu posso viver. Se agora eu tenho que correr pra longe de ti?. Durma agora enquanto ainda estou aqui. Faz tanto frio lá fora e você não me deixa partir. Diga sem medo enquanto ainda quero ouvir. Conte todos seus segredos, me convença a desistir. (Se ao menos você conseguir). Tente ao menos me mostrar a razão para ficar aqui. (Se ao menos você resistir). Somos dois menos você, somos um só sem saber aonde ir. E agora eu não ouço mais. Todas velhas novidades da sua vida (desigualdades de você). E agora eu já não quero mais. Encontrar em você a minha saída. Tanta demora me faz pensar em desistir. Diga agora enquanto ainda estou aqui. (Se ao menos você conseguir). Quando o inverno chegar, e o coração congelar. (Quem sabe o motivo é viver). (Se ao menos você resistir). Somos dois menos você, somos um só sem saber aonde ir. (Quem sabe o motivo é entender). E agora eu não ouço mais. Todas velhas novidades da sua vida. E agora eu não quero mais. Encontrar em voce a minha saida. Eu não queria ser o que eu sou pra ti. Queria mudar, e enxergar outra pessoa aqui. Eu quero falar, mas não encontro a quem ouvir. Quero chegar onde eu não posso ir. Quero descer pra te fazer subir. Quero cantar pra quem não quer sentir. Quero chorar quando morrer de rir. Quero que tudo seja sem querer. Quero ganhar pois não posso perder. Quero que você só confie em mim. Eu quero terminar tudo antes do fim. Assim (sem você pra mim), a mim (sem você pra mim),. Enfim (sem você dizer). E agora eu não ouço mais. Todas velhas novidades da sua vida (tolas desigualdades de você). E agora eu não quero mais. Encontrar em você a minha saída. E agora eu já não ouço mais todas velhas novidades da. Sua vida (tolas desigualdades de você). E agora eu não quero mais. E não queria ser o que eu sou pra ti. Eu não queria ser o que eu sou pra ti. Eu não queria ser o que eu sou pra ti. Queria mudar...",PORTUGUESE
/abril/,Vem Nessa,/abril/vem-nessa.html,"Mais um dia e nada. Esquecendo de viver. Uma história mal contada. Não lembrei de te esquecer. Tantos anos nessa estrada. Aonde estará você?. Mais um dia e mais nada. A vontade de te ver. É só o encontro. Que parece não acontecer. Mais um dia sem você.... Se soubesse tudo o que eu sei. Saberia que eu não errei.... Se vivesse tudo o que eu vivi. Saberia o quanto eu sofri.... Na cidade iluminada. Eu consegui te perder. Mais um dia e mais nada. A vontade de te ver. É só o encontro. Que parece não acontecer. Mais um dia sem você.... Se soubesse tudo o que eu sei. Saberia que eu não errei.... Se vivesse tudo o que eu vivi. Saberia o quanto eu sofri.... Me espera que eu vou chegar. Um dia lá eu vou estar.... Vem nessa que eu vou te levar. Pra longe, Pra qualquer lugar...",PORTUGUESE
